Category,Specification,Main Category,Market,Region,Price,Date,Lat,Lon
Garlic (Imported),KG,Spices,Municipality Of Surallah Public Market,SOCCSKSARGEN (Region XII),130.0,05/07/2023,6.3358,124.77408
Garlic (Imported),KG,Spices,Municiipality Of Malapatan Public Market,SOCCSKSARGEN (Region XII),130.0,05/07/2023,5.97,125.28546
Garlic (Imported),KG,Spices,Koronadal City Public Market,SOCCSKSARGEN (Region XII),120.0,05/07/2023,6.5019,124.84444
Garlic (Imported),KG,Spices,General Santos Public Market,SOCCSKSARGEN (Region XII),120.0,05/07/2023,6.1079,125.17878
Ginger,KG,Spices,Municipality Of Surallah Public Market,SOCCSKSARGEN (Region XII),80.0,05/07/2023,6.3358,124.77408
Ginger,KG,Spices,Municiipality Of Malapatan Public Market,SOCCSKSARGEN (Region XII),100.0,05/07/2023,5.97,125.28546
Ginger,KG,Spices,Koronadal City Public Market,SOCCSKSARGEN (Region XII),80.0,05/07/2023,6.5019,124.84444
Ginger,KG,Spices,General Santos Public Market,SOCCSKSARGEN (Region XII),80.0,05/07/2023,6.1079,125.17878
Red Onion,KG,Spices,Municipality Of Surallah Public Market,SOCCSKSARGEN (Region XII),200.0,05/07/2023,6.3358,124.77408
Red Onion,KG,Spices,Municiipality Of Malapatan Public Market,SOCCSKSARGEN (Region XII),200.0,05/07/2023,5.97,125.28546
Red Onion,KG,Spices,Koronadal City Public Market,SOCCSKSARGEN (Region XII),200.0,05/07/2023,6.5019,124.84444
Red Onion,KG,Spices,General Santos Public Market,SOCCSKSARGEN (Region XII),190.0,05/07/2023,6.1079,125.17878
White Onion,KG,Spices,General Santos Public Market,SOCCSKSARGEN (Region XII),200.0,05/07/2023,6.1079,125.17878
Indian mackerel,KG,Fish,Binan Public Market,CALBARZON (Region IV-A),300.0,06/07/2023,14.3381,121.08436
Indian mackerel,KG,Fish,Tanay Public Market,CALBARZON (Region IV-A),200.0,06/07/2023,14.4927,121.28821
Indian mackerel,KG,Fish,Lucena City Public Market,CALBARZON (Region IV-A),300.0,06/07/2023,13.9334,121.61456
Milkfish,KG,Fish,Binan Public Market,CALBARZON (Region IV-A),180.0,06/07/2023,14.3381,121.08436
Milkfish,KG,Fish,Tanza Public Market,CALBARZON (Region IV-A),200.0,06/07/2023,14.3911,120.856
Milkfish,KG,Fish,Lucena City Public Market,CALBARZON (Region IV-A),140.0,06/07/2023,13.9334,121.61456
Milkfish,KG,Fish,Lipa City Public Market,CALBARZON (Region IV-A),230.0,06/07/2023,13.9435,121.16113
Milkfish,KG,Fish,Tanay Public Market,CALBARZON (Region IV-A),200.0,06/07/2023,14.4927,121.28821
Round Scad (Imported),KG,Fish,Tanay Public Market,CALBARZON (Region IV-A),200.0,06/07/2023,14.4927,121.28821
Round Scad (Local),KG,Fish,Lucena City Public Market,CALBARZON (Region IV-A),160.0,06/07/2023,13.9334,121.61456
Round Scad (Local),KG,Fish,Lipa City Public Market,CALBARZON (Region IV-A),180.0,06/07/2023,13.9435,121.16113
Round Scad (Local),KG,Fish,Binan Public Market,CALBARZON (Region IV-A),220.0,06/07/2023,14.3381,121.08436
Round Scad (Local),KG,Fish,Tanza Public Market,CALBARZON (Region IV-A),240.0,06/07/2023,14.3911,120.856
Tilapia,KG,Fish,Lipa City Public Market,CALBARZON (Region IV-A),140.0,06/07/2023,13.9435,121.16113
Tilapia,KG,Fish,Tanay Public Market,CALBARZON (Region IV-A),150.0,06/07/2023,14.4927,121.28821
Tilapia,KG,Fish,Binan Public Market,CALBARZON (Region IV-A),140.0,06/07/2023,14.3381,121.08436
Tilapia,KG,Fish,Tanza Public Market,CALBARZON (Region IV-A),140.0,06/07/2023,14.3911,120.856
Tilapia,KG,Fish,Lucena City Public Market,CALBARZON (Region IV-A),80.0,06/07/2023,13.9334,121.61456
Banana (Lakatan),KG,Fruits,Lucena City Public Market,CALBARZON (Region IV-A),90.0,06/07/2023,13.9334,121.61456
Banana (Lakatan),KG,Fruits,Lipa City Public Market,CALBARZON (Region IV-A),60.0,06/07/2023,13.9435,121.16113
Banana (Lakatan),KG,Fruits,Tanay Public Market,CALBARZON (Region IV-A),80.0,06/07/2023,14.4927,121.28821
Banana (Lakatan),KG,Fruits,Binan Public Market,CALBARZON (Region IV-A),65.0,06/07/2023,14.3381,121.08436
Banana (Lakatan),KG,Fruits,Tanza Public Market,CALBARZON (Region IV-A),70.0,06/07/2023,14.3911,120.856
Banana (Latundan),KG,Fruits,Lucena City Public Market,CALBARZON (Region IV-A),60.0,06/07/2023,13.9334,121.61456
Banana (Latundan),KG,Fruits,Lipa City Public Market,CALBARZON (Region IV-A),50.0,06/07/2023,13.9435,121.16113
Banana (Latundan),KG,Fruits,Tanay Public Market,CALBARZON (Region IV-A),50.0,06/07/2023,14.4927,121.28821
Banana (Latundan),KG,Fruits,Binan Public Market,CALBARZON (Region IV-A),40.0,06/07/2023,14.3381,121.08436
Banana (Latundan),KG,Fruits,Tanza Public Market,CALBARZON (Region IV-A),45.0,06/07/2023,14.3911,120.856
Mango (Carabao),KG,Fruits,Lucena City Public Market,CALBARZON (Region IV-A),120.0,06/07/2023,13.9334,121.61456
Mango (Carabao),KG,Fruits,Lipa City Public Market,CALBARZON (Region IV-A),80.0,06/07/2023,13.9435,121.16113
Mango (Carabao),KG,Fruits,Tanay Public Market,CALBARZON (Region IV-A),130.0,06/07/2023,14.4927,121.28821
Mango (Carabao),KG,Fruits,Binan Public Market,CALBARZON (Region IV-A),100.0,06/07/2023,14.3381,121.08436
Mango (Carabao),KG,Fruits,Tanza Public Market,CALBARZON (Region IV-A),75.0,06/07/2023,14.3911,120.856
Papaya,KG,Fruits,Lucena City Public Market,CALBARZON (Region IV-A),70.0,06/07/2023,13.9334,121.61456
Papaya,KG,Fruits,Lipa City Public Market,CALBARZON (Region IV-A),50.0,06/07/2023,13.9435,121.16113
Papaya,KG,Fruits,Tanay Public Market,CALBARZON (Region IV-A),70.0,06/07/2023,14.4927,121.28821
Papaya,KG,Fruits,Binan Public Market,CALBARZON (Region IV-A),50.0,06/07/2023,14.3381,121.08436
Papaya,KG,Fruits,Tanza Public Market,CALBARZON (Region IV-A),45.0,06/07/2023,14.3911,120.856
Philippine Lime,KG,Fruits,Lucena City Public Market,CALBARZON (Region IV-A),60.0,06/07/2023,13.9334,121.61456
Philippine Lime,KG,Fruits,Lipa City Public Market,CALBARZON (Region IV-A),60.0,06/07/2023,13.9435,121.16113
Philippine Lime,KG,Fruits,Tanay Public Market,CALBARZON (Region IV-A),60.0,06/07/2023,14.4927,121.28821
Philippine Lime,KG,Fruits,Binan Public Market,CALBARZON (Region IV-A),55.0,06/07/2023,14.3381,121.08436
Philippine Lime,KG,Fruits,Tanza Public Market,CALBARZON (Region IV-A),60.0,06/07/2023,14.3911,120.856
Baguio Beans,KG,Highland Vegetables,Lucena City Public Market,CALBARZON (Region IV-A),100.0,06/07/2023,13.9334,121.61456
Baguio Beans,KG,Highland Vegetables,Lipa City Public Market,CALBARZON (Region IV-A),120.0,06/07/2023,13.9435,121.16113
Baguio Beans,KG,Highland Vegetables,Tanay Public Market,CALBARZON (Region IV-A),70.0,06/07/2023,14.4927,121.28821
Baguio Beans,KG,Highland Vegetables,Binan Public Market,CALBARZON (Region IV-A),85.0,06/07/2023,14.3381,121.08436
Baguio Beans,KG,Highland Vegetables,Tanza Public Market,CALBARZON (Region IV-A),55.0,06/07/2023,14.3911,120.856
Cabbage,KG,Highland Vegetables,Lucena City Public Market,CALBARZON (Region IV-A),120.0,06/07/2023,13.9334,121.61456
Cabbage,KG,Highland Vegetables,Lipa City Public Market,CALBARZON (Region IV-A),150.0,06/07/2023,13.9435,121.16113
Cabbage,KG,Highland Vegetables,Tanay Public Market,CALBARZON (Region IV-A),125.0,06/07/2023,14.4927,121.28821
Cabbage,KG,Highland Vegetables,Binan Public Market,CALBARZON (Region IV-A),110.0,06/07/2023,14.3381,121.08436
Cabbage,KG,Highland Vegetables,Tanza Public Market,CALBARZON (Region IV-A),90.0,06/07/2023,14.3911,120.856
Carrot,KG,Highland Vegetables,Lucena City Public Market,CALBARZON (Region IV-A),150.0,06/07/2023,13.9334,121.61456
Carrot,KG,Highland Vegetables,Lipa City Public Market,CALBARZON (Region IV-A),170.0,06/07/2023,13.9435,121.16113
Carrot,KG,Highland Vegetables,Tanay Public Market,CALBARZON (Region IV-A),170.0,06/07/2023,14.4927,121.28821
Carrot,KG,Highland Vegetables,Binan Public Market,CALBARZON (Region IV-A),130.0,06/07/2023,14.3381,121.08436
Carrot,KG,Highland Vegetables,Tanza Public Market,CALBARZON (Region IV-A),140.0,06/07/2023,14.3911,120.856
Chayote,KG,Highland Vegetables,Lucena City Public Market,CALBARZON (Region IV-A),50.0,06/07/2023,13.9334,121.61456
Chayote,KG,Highland Vegetables,Lipa City Public Market,CALBARZON (Region IV-A),60.0,06/07/2023,13.9435,121.16113
Chayote,KG,Highland Vegetables,Tanay Public Market,CALBARZON (Region IV-A),45.0,06/07/2023,14.4927,121.28821
Chayote,KG,Highland Vegetables,Binan Public Market,CALBARZON (Region IV-A),50.0,06/07/2023,14.3381,121.08436
Chayote,KG,Highland Vegetables,Tanza Public Market,CALBARZON (Region IV-A),40.0,06/07/2023,14.3911,120.856
Napa Cabbage,KG,Highland Vegetables,Tanza Public Market,CALBARZON (Region IV-A),75.0,06/07/2023,14.3911,120.856
Napa Cabbage,KG,Highland Vegetables,Lucena City Public Market,CALBARZON (Region IV-A),100.0,06/07/2023,13.9334,121.61456
Napa Cabbage,KG,Highland Vegetables,Lipa City Public Market,CALBARZON (Region IV-A),90.0,06/07/2023,13.9435,121.16113
Napa Cabbage,KG,Highland Vegetables,Tanay Public Market,CALBARZON (Region IV-A),95.0,06/07/2023,14.4927,121.28821
Napa Cabbage,KG,Highland Vegetables,Binan Public Market,CALBARZON (Region IV-A),95.0,06/07/2023,14.3381,121.08436
White Potato,KG,Highland Vegetables,Binan Public Market,CALBARZON (Region IV-A),85.0,06/07/2023,14.3381,121.08436
White Potato,KG,Highland Vegetables,Tanza Public Market,CALBARZON (Region IV-A),80.0,06/07/2023,14.3911,120.856
White Potato,KG,Highland Vegetables,Tanay Public Market,CALBARZON (Region IV-A),95.0,06/07/2023,14.4927,121.28821
White Potato,KG,Highland Vegetables,Lipa City Public Market,CALBARZON (Region IV-A),100.0,06/07/2023,13.9435,121.16113
White Potato,KG,Highland Vegetables,Lucena City Public Market,CALBARZON (Region IV-A),90.0,06/07/2023,13.9334,121.61456
Beef Brisket,KG,Livestock & Poultry Products,Lucena City Public Market,CALBARZON (Region IV-A),350.0,06/07/2023,13.9334,121.61456
Beef Brisket,KG,Livestock & Poultry Products,Lipa City Public Market,CALBARZON (Region IV-A),340.0,06/07/2023,13.9435,121.16113
Beef Brisket,KG,Livestock & Poultry Products,Binan Public Market,CALBARZON (Region IV-A),370.0,06/07/2023,14.3381,121.08436
Beef Brisket,KG,Livestock & Poultry Products,Tanza Public Market,CALBARZON (Region IV-A),360.0,06/07/2023,14.3911,120.856
Beef Rump,KG,Livestock & Poultry Products,Lucena City Public Market,CALBARZON (Region IV-A),400.0,06/07/2023,13.9334,121.61456
Beef Rump,KG,Livestock & Poultry Products,Lipa City Public Market,CALBARZON (Region IV-A),370.0,06/07/2023,13.9435,121.16113
Beef Rump,KG,Livestock & Poultry Products,Tanza Public Market,CALBARZON (Region IV-A),420.0,06/07/2023,14.3911,120.856
Beef Rump,KG,Livestock & Poultry Products,Binan Public Market,CALBARZON (Region IV-A),420.0,06/07/2023,14.3381,121.08436
Egg,KG,Livestock & Poultry Products,Lucena City Public Market,CALBARZON (Region IV-A),6.0,06/07/2023,13.9334,121.61456
Egg,KG,Livestock & Poultry Products,Lipa City Public Market,CALBARZON (Region IV-A),7.5,06/07/2023,13.9435,121.16113
Egg,KG,Livestock & Poultry Products,Tanay Public Market,CALBARZON (Region IV-A),7.0,06/07/2023,14.4927,121.28821
Egg,KG,Livestock & Poultry Products,Binan Public Market,CALBARZON (Region IV-A),7.0,06/07/2023,14.3381,121.08436
Egg,KG,Livestock & Poultry Products,Tanza Public Market,CALBARZON (Region IV-A),7.0,06/07/2023,14.3911,120.856
Pork Ham,KG,Livestock & Poultry Products,Lucena City Public Market,CALBARZON (Region IV-A),300.0,06/07/2023,13.9334,121.61456
Pork Ham,KG,Livestock & Poultry Products,Lipa City Public Market,CALBARZON (Region IV-A),340.0,06/07/2023,13.9435,121.16113
Pork Ham,KG,Livestock & Poultry Products,Tanay Public Market,CALBARZON (Region IV-A),350.0,06/07/2023,14.4927,121.28821
Pork Ham,KG,Livestock & Poultry Products,Binan Public Market,CALBARZON (Region IV-A),290.0,06/07/2023,14.3381,121.08436
Pork Ham,KG,Livestock & Poultry Products,Tanza Public Market,CALBARZON (Region IV-A),300.0,06/07/2023,14.3911,120.856
Pork Liempo,KG,Livestock & Poultry Products,Tanza Public Market,CALBARZON (Region IV-A),340.0,06/07/2023,14.3911,120.856
Pork Liempo,KG,Livestock & Poultry Products,Binan Public Market,CALBARZON (Region IV-A),320.0,06/07/2023,14.3381,121.08436
Pork Liempo,KG,Livestock & Poultry Products,Tanay Public Market,CALBARZON (Region IV-A),360.0,06/07/2023,14.4927,121.28821
Pork Liempo,KG,Livestock & Poultry Products,Lucena City Public Market,CALBARZON (Region IV-A),330.0,06/07/2023,13.9334,121.61456
Pork Liempo,KG,Livestock & Poultry Products,Lipa City Public Market,CALBARZON (Region IV-A),350.0,06/07/2023,13.9435,121.16113
Whole Chicken,KG,Livestock & Poultry Products,Lucena City Public Market,CALBARZON (Region IV-A),200.0,06/07/2023,13.9334,121.61456
Whole Chicken,KG,Livestock & Poultry Products,Lipa City Public Market,CALBARZON (Region IV-A),230.0,06/07/2023,13.9435,121.16113
Whole Chicken,KG,Livestock & Poultry Products,Tanay Public Market,CALBARZON (Region IV-A),190.0,06/07/2023,14.4927,121.28821
Whole Chicken,KG,Livestock & Poultry Products,Binan Public Market,CALBARZON (Region IV-A),190.0,06/07/2023,14.3381,121.08436
Whole Chicken,KG,Livestock & Poultry Products,Tanza Public Market,CALBARZON (Region IV-A),170.0,06/07/2023,14.3911,120.856
Bittergourd,KG,Lowland Vegetables,Lucena City Public Market,CALBARZON (Region IV-A),60.0,06/07/2023,13.9334,121.61456
Bittergourd,KG,Lowland Vegetables,Tanay Public Market,CALBARZON (Region IV-A),70.0,06/07/2023,14.4927,121.28821
Bittergourd,KG,Lowland Vegetables,Binan Public Market,CALBARZON (Region IV-A),60.0,06/07/2023,14.3381,121.08436
Bittergourd,KG,Lowland Vegetables,Tanza Public Market,CALBARZON (Region IV-A),60.0,06/07/2023,14.3911,120.856
Bittergourd,KG,Lowland Vegetables,Lipa City Public Market,CALBARZON (Region IV-A),80.0,06/07/2023,13.9435,121.16113
Chinese Cabbage,KG,Lowland Vegetables,Lucena City Public Market,CALBARZON (Region IV-A),40.0,06/07/2023,13.9334,121.61456
Chinese Cabbage,KG,Lowland Vegetables,Lipa City Public Market,CALBARZON (Region IV-A),50.0,06/07/2023,13.9435,121.16113
Chinese Cabbage,KG,Lowland Vegetables,Tanay Public Market,CALBARZON (Region IV-A),60.0,06/07/2023,14.4927,121.28821
Chinese Cabbage,KG,Lowland Vegetables,Binan Public Market,CALBARZON (Region IV-A),30.0,06/07/2023,14.3381,121.08436
Chinese Cabbage,KG,Lowland Vegetables,Tanza Public Market,CALBARZON (Region IV-A),50.0,06/07/2023,14.3911,120.856
Eggplant,KG,Lowland Vegetables,Binan Public Market,CALBARZON (Region IV-A),65.0,06/07/2023,14.3381,121.08436
Eggplant,KG,Lowland Vegetables,Tanay Public Market,CALBARZON (Region IV-A),75.0,06/07/2023,14.4927,121.28821
Eggplant,KG,Lowland Vegetables,Lucena City Public Market,CALBARZON (Region IV-A),60.0,06/07/2023,13.9334,121.61456
Eggplant,KG,Lowland Vegetables,Lipa City Public Market,CALBARZON (Region IV-A),70.0,06/07/2023,13.9435,121.16113
Eggplant,KG,Lowland Vegetables,Tanza Public Market,CALBARZON (Region IV-A),65.0,06/07/2023,14.3911,120.856
Squash,KG,Lowland Vegetables,Lucena City Public Market,CALBARZON (Region IV-A),40.0,06/07/2023,13.9334,121.61456
Squash,KG,Lowland Vegetables,Tanay Public Market,CALBARZON (Region IV-A),30.0,06/07/2023,14.4927,121.28821
Squash,KG,Lowland Vegetables,Binan Public Market,CALBARZON (Region IV-A),22.0,06/07/2023,14.3381,121.08436
Squash,KG,Lowland Vegetables,Tanza Public Market,CALBARZON (Region IV-A),20.0,06/07/2023,14.3911,120.856
String Beans,KG,Lowland Vegetables,Tanay Public Market,CALBARZON (Region IV-A),80.0,06/07/2023,14.4927,121.28821
String Beans,KG,Lowland Vegetables,Binan Public Market,CALBARZON (Region IV-A),50.0,06/07/2023,14.3381,121.08436
String Beans,KG,Lowland Vegetables,Tanza Public Market,CALBARZON (Region IV-A),55.0,06/07/2023,14.3911,120.856
String Beans,KG,Lowland Vegetables,Lipa City Public Market,CALBARZON (Region IV-A),80.0,06/07/2023,13.9435,121.16113
String Beans,KG,Lowland Vegetables,Lucena City Public Market,CALBARZON (Region IV-A),60.0,06/07/2023,13.9334,121.61456
Tomato,KG,Lowland Vegetables,Lucena City Public Market,CALBARZON (Region IV-A),60.0,06/07/2023,13.9334,121.61456
Tomato,KG,Lowland Vegetables,Lipa City Public Market,CALBARZON (Region IV-A),80.0,06/07/2023,13.9435,121.16113
Tomato,KG,Lowland Vegetables,Tanay Public Market,CALBARZON (Region IV-A),65.0,06/07/2023,14.4927,121.28821
Tomato,KG,Lowland Vegetables,Binan Public Market,CALBARZON (Region IV-A),65.0,06/07/2023,14.3381,121.08436
Tomato,KG,Lowland Vegetables,Tanza Public Market,CALBARZON (Region IV-A),60.0,06/07/2023,14.3911,120.856
Brown Sugar,KG,Other,Lucena City Public Market,CALBARZON (Region IV-A),80.0,06/07/2023,13.9334,121.61456
Brown Sugar,KG,Other,Lipa City Public Market,CALBARZON (Region IV-A),78.0,06/07/2023,13.9435,121.16113
Brown Sugar,KG,Other,Tanay Public Market,CALBARZON (Region IV-A),78.0,06/07/2023,14.4927,121.28821
Brown Sugar,KG,Other,Binan Public Market,CALBARZON (Region IV-A),85.0,06/07/2023,14.3381,121.08436
Brown Sugar,KG,Other,Tanza Public Market,CALBARZON (Region IV-A),88.0,06/07/2023,14.3911,120.856
Coconut Cooking Oil (1L),KG,Other,Lucena City Public Market,CALBARZON (Region IV-A),115.0,06/07/2023,13.9334,121.61456
Coconut Cooking Oil (1L),KG,Other,Tanay Public Market,CALBARZON (Region IV-A),80.0,06/07/2023,14.4927,121.28821
Coconut Cooking Oil (1L),KG,Other,Binan Public Market,CALBARZON (Region IV-A),100.0,06/07/2023,14.3381,121.08436
Coconut Cooking Oil (350mL),KG,Other,Lucena City Public Market,CALBARZON (Region IV-A),35.0,06/07/2023,13.9334,121.61456
Coconut Cooking Oil (350mL),KG,Other,Tanay Public Market,CALBARZON (Region IV-A),30.0,06/07/2023,14.4927,121.28821
Cooking Oil (1L),KG,Other,Lipa City Public Market,CALBARZON (Region IV-A),110.0,06/07/2023,13.9435,121.16113
Cooking Oil (1L),KG,Other,Tanay Public Market,CALBARZON (Region IV-A),100.0,06/07/2023,14.4927,121.28821
Cooking Oil (1L),KG,Other,Binan Public Market,CALBARZON (Region IV-A),98.0,06/07/2023,14.3381,121.08436
Cooking Oil (1L),KG,Other,Tanza Public Market,CALBARZON (Region IV-A),105.0,06/07/2023,14.3911,120.856
Cooking Oil (350mL),KG,Other,Lipa City Public Market,CALBARZON (Region IV-A),25.0,06/07/2023,13.9435,121.16113
Cooking Oil (350mL),KG,Other,Tanay Public Market,CALBARZON (Region IV-A),28.0,06/07/2023,14.4927,121.28821
Cooking Oil (350mL),KG,Other,Binan Public Market,CALBARZON (Region IV-A),25.0,06/07/2023,14.3381,121.08436
Cooking Oil (350mL),KG,Other,Tanza Public Market,CALBARZON (Region IV-A),26.0,06/07/2023,14.3911,120.856
Refined Sugar,KG,Other,Lucena City Public Market,CALBARZON (Region IV-A),90.0,06/07/2023,13.9334,121.61456
Refined Sugar,KG,Other,Lipa City Public Market,CALBARZON (Region IV-A),90.0,06/07/2023,13.9435,121.16113
Refined Sugar,KG,Other,Tanay Public Market,CALBARZON (Region IV-A),90.0,06/07/2023,14.4927,121.28821
Refined Sugar,KG,Other,Binan Public Market,CALBARZON (Region IV-A),85.0,06/07/2023,14.3381,121.08436
Refined Sugar,KG,Other,Tanza Public Market,CALBARZON (Region IV-A),90.0,06/07/2023,14.3911,120.856
Washed Sugar,KG,Other,Lucena City Public Market,CALBARZON (Region IV-A),90.0,06/07/2023,13.9334,121.61456
Washed Sugar,KG,Other,Lipa City Public Market,CALBARZON (Region IV-A),82.0,06/07/2023,13.9435,121.16113
Washed Sugar,KG,Other,Tanay Public Market,CALBARZON (Region IV-A),80.0,06/07/2023,14.4927,121.28821
Washed Sugar,KG,Other,Binan Public Market,CALBARZON (Region IV-A),80.0,06/07/2023,14.3381,121.08436
Washed Sugar,KG,Other,Tanza Public Market,CALBARZON (Region IV-A),80.0,06/07/2023,14.3911,120.856
Premium (Imported),KG,Rice,Binan Public Market,CALBARZON (Region IV-A),48.0,06/07/2023,14.3381,121.08436
Premium (Imported),KG,Rice,Tanay Public Market,CALBARZON (Region IV-A),45.0,06/07/2023,14.4927,121.28821
Premium (Local),KG,Rice,Lucena City Public Market,CALBARZON (Region IV-A),45.0,06/07/2023,13.9334,121.61456
Premium (Local),KG,Rice,Lipa City Public Market,CALBARZON (Region IV-A),49.0,06/07/2023,13.9435,121.16113
Premium (Local),KG,Rice,Tanay Public Market,CALBARZON (Region IV-A),45.0,06/07/2023,14.4927,121.28821
